lab_name,model_name,release_date,context_window_tokens,input_cost_usd_per_1m,output_cost_usd_per_1m,throughput_tokens_per_sec,swe_bench_verified_pct,mmlu_pct,weights,status,source_url,notes
Google DeepMind,text embedding 004,2025-12-03,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Amazon,Amazon: Nova 2 Lite,2025-12-02,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/amazon/nova-2-lite-v1,OpenRouter models API auto-detected. canonical_slug=amazon/nova-2-lite-v1.
Mistral AI,Mistral: Ministral 3 14B 2512,2025-12-02,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/mistralai/ministral-14b-2512,OpenRouter models API auto-detected. canonical_slug=mistralai/ministral-14b-2512.
Mistral AI,Mistral: Ministral 3 8B 2512,2025-12-02,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/mistralai/ministral-8b-2512,OpenRouter models API auto-detected. canonical_slug=mistralai/ministral-8b-2512.
Mistral AI,Mistral: Ministral 3 3B 2512,2025-12-02,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/mistralai/ministral-3b-2512,OpenRouter models API auto-detected. canonical_slug=mistralai/ministral-3b-2512.
Mistral AI,Mistral: Mistral Large 3 2512,2025-12-01,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/mistralai/mistral-large-2512,OpenRouter models API auto-detected. canonical_slug=mistralai/mistral-large-2512.
DeepSeek,DeepSeek: DeepSeek V3.2 Speciale,2025-12-01,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/deepseek/deepseek-v3.2-speciale,OpenRouter models API auto-detected. canonical_slug=deepseek/deepseek-v3.2-speciale-20251201.
DeepSeek,DeepSeek: DeepSeek V3.2,2025-12-01,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/deepseek/deepseek-v3.2,OpenRouter models API auto-detected. canonical_slug=deepseek/deepseek-v3.2-20251201.
Anthropic,Anthropic: Claude Opus 4.5,2025-11-24,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/anthropic/claude-opus-4.5,OpenRouter models API auto-detected. canonical_slug=anthropic/claude-4.5-opus-20251124.
Anthropic,claude opus 4 5,2025-11-24,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://platform.claude.com/docs/en/release-notes/api,Anthropic API release notes extraction.
Google DeepMind,Google: Nano Banana Pro (Gemini 3 Pro Image Preview),2025-11-20,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/google/gemini-3-pro-image-preview,OpenRouter models API auto-detected. canonical_slug=google/gemini-3-pro-image-preview-20251120.
Google DeepMind,gemini 3 pro image preview,2025-11-20,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
xAI,xAI: Grok 4.1 Fast,2025-11-19,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/x-ai/grok-4.1-fast,OpenRouter models API auto-detected. canonical_slug=x-ai/grok-4.1-fast.
Google DeepMind,gemini 3 pro preview,2025-11-18,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
OpenAI,OpenAI: GPT-5.1,2025-11-13,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5.1,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5.1-20251113.
OpenAI,OpenAI: GPT-5.1 Chat,2025-11-13,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5.1-chat,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5.1-chat-20251113.
OpenAI,OpenAI: GPT-5.1-Codex,2025-11-13,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5.1-codex,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5.1-codex-20251113.
OpenAI,OpenAI: GPT-5.1-Codex-Mini,2025-11-13,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5.1-codex-mini,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5.1-codex-mini-20251113.
Google DeepMind,veo 3.0 fast generate preview,2025-11-11,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,veo 3.0 generate preview,2025-11-11,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash exp image generation,2025-11-11,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash preview image generation,2025-11-11,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,imagen 3.0 generate 002,2025-11-10,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Moonshot AI,MoonshotAI: Kimi K2 Thinking,2025-11-06,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/moonshotai/kimi-k2-thinking,OpenRouter models API auto-detected. canonical_slug=moonshotai/kimi-k2-thinking-20251106.
Google DeepMind,gemini 2.5 flash lite preview 06 17,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.5 flash preview 05 20,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash thinking exp,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash thinking exp 01 21,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash thinking exp 1219,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.5 pro preview 03 25,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.5 pro preview 05 06,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.5 pro preview 06 05,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash lite preview,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash lite preview 02 05,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash exp,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 pro exp,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 pro exp 02 05,2025-11-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Amazon,Amazon: Nova Premier 1.0,2025-10-31,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/amazon/nova-premier-v1,OpenRouter models API auto-detected. canonical_slug=amazon/nova-premier-v1.
Mistral AI,Mistral: Voxtral Small 24B 2507,2025-10-30,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/mistralai/voxtral-small-24b-2507,OpenRouter models API auto-detected. canonical_slug=mistralai/voxtral-small-24b-2507.
OpenAI,OpenAI: gpt-oss-safeguard-20b,2025-10-29,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-oss-safeguard-20b,OpenRouter models API auto-detected. canonical_slug=openai/gpt-oss-safeguard-20b.
NVIDIA,NVIDIA: Nemotron Nano 12B 2 VL (free),2025-10-28,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/nvidia/nemotron-nano-12b-v2-vl:free,OpenRouter models API auto-detected. canonical_slug=nvidia/nemotron-nano-12b-v2-vl.
NVIDIA,NVIDIA: Nemotron Nano 12B 2 VL,2025-10-28,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/nvidia/nemotron-nano-12b-v2-vl,OpenRouter models API auto-detected. canonical_slug=nvidia/nemotron-nano-12b-v2-vl.
Anthropic,claude 3 5 sonnet 20240620,2025-10-28,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://platform.claude.com/docs/en/release-notes/api,Anthropic API release notes extraction.
Anthropic,claude 3 5 sonnet 20241022,2025-10-28,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://platform.claude.com/docs/en/release-notes/api,Anthropic API release notes extraction.
Anthropic,claude sonnet 4 5 20250929,2025-10-28,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://platform.claude.com/docs/en/release-notes/api,Anthropic API release notes extraction.
Alibaba,Qwen: Qwen3 VL 32B Instruct,2025-10-23,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-vl-32b-instruct,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-vl-32b-instruct.
Google DeepMind,gemini 2.5 flash preview native audio dialog,2025-10-20,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.5 flash exp native audio thinking dialog,2025-10-20,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.5 flash native audio preview 09 2025,2025-10-20,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.0 flash live 001,2025-10-20,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini live 2.5 flash preview,2025-10-20,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
OpenAI,OpenAI: GPT-5 Image Mini,2025-10-16,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5-image-mini,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5-image-mini.
Anthropic,Anthropic: Claude Haiku 4.5,2025-10-15,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/anthropic/claude-haiku-4.5,OpenRouter models API auto-detected. canonical_slug=anthropic/claude-4.5-haiku-20251001.
Anthropic,claude haiku 4 5,2025-10-15,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://platform.claude.com/docs/en/release-notes/api,Anthropic API release notes extraction.
Google DeepMind,Veo created,2025-10-15,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,veo 3.0 generate preview,2025-10-15,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,veo 3.0 fast generate preview,2025-10-15,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Alibaba,Qwen: Qwen3 VL 8B Thinking,2025-10-14,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-vl-8b-thinking,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-vl-8b-thinking.
Alibaba,Qwen: Qwen3 VL 8B Instruct,2025-10-14,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-vl-8b-instruct,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-vl-8b-instruct.
OpenAI,OpenAI: GPT-5 Image,2025-10-14,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5-image,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5-image.
OpenAI,OpenAI: o3 Deep Research,2025-10-10,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/o3-deep-research,OpenRouter models API auto-detected. canonical_slug=openai/o3-deep-research-2025-06-26.
OpenAI,OpenAI: o4 Mini Deep Research,2025-10-10,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/o4-mini-deep-research,OpenRouter models API auto-detected. canonical_slug=openai/o4-mini-deep-research-2025-06-26.
NVIDIA,NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,2025-10-10,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/nvidia/llama-3.3-nemotron-super-49b-v1.5,OpenRouter models API auto-detected. canonical_slug=nvidia/llama-3.3-nemotron-super-49b-v1.5.
Google DeepMind,Google: Nano Banana (Gemini 2.5 Flash Image),2025-10-07,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/google/gemini-2.5-flash-image,OpenRouter models API auto-detected. canonical_slug=google/gemini-2.5-flash-image.
Alibaba,Qwen: Qwen3 VL 30B A3B Thinking,2025-10-06,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-vl-30b-a3b-thinking,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-vl-30b-a3b-thinking.
Alibaba,Qwen: Qwen3 VL 30B A3B Instruct,2025-10-06,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-vl-30b-a3b-instruct,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-vl-30b-a3b-instruct.
OpenAI,OpenAI: GPT-5 Pro,2025-10-06,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5-pro,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5-pro-2025-10-06.
Z Ai,Z.ai: GLM 4.6,2025-09-30,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/z-ai/glm-4.6,OpenRouter models API auto-detected. canonical_slug=z-ai/glm-4.6.
Anthropic,Anthropic: Claude Sonnet 4.5,2025-09-29,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/anthropic/claude-sonnet-4.5,OpenRouter models API auto-detected. canonical_slug=anthropic/claude-4.5-sonnet-20250929.
DeepSeek,DeepSeek: DeepSeek V3.2 Exp,2025-09-29,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/deepseek/deepseek-v3.2-exp,OpenRouter models API auto-detected. canonical_slug=deepseek/deepseek-v3.2-exp.
Anthropic,claude sonnet 4 5,2025-09-29,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://platform.claude.com/docs/en/release-notes/api,Anthropic API release notes extraction.
Google DeepMind,gemini 1.5 pro,2025-09-29,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 1.5 flash 8b,2025-09-29,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 1.5 flash,2025-09-29,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,Google: Gemini 2.5 Flash Lite Preview 09-2025,2025-09-25,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/google/gemini-2.5-flash-lite-preview-09-2025,OpenRouter models API auto-detected. canonical_slug=google/gemini-2.5-flash-lite-preview-09-2025.
Google DeepMind,gemini 2.5 flash preview 09 2025,2025-09-25,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini 2.5 flash lite preview 09 2025,2025-09-25,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Alibaba,Qwen: Qwen3 VL 235B A22B Thinking,2025-09-23,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-vl-235b-a22b-thinking,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-vl-235b-a22b-thinking.
Alibaba,Qwen: Qwen3 VL 235B A22B Instruct,2025-09-23,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-vl-235b-a22b-instruct,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-vl-235b-a22b-instruct.
Alibaba,Qwen: Qwen3 Max,2025-09-23,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-max,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-max.
Alibaba,Qwen: Qwen3 Coder Plus,2025-09-23,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-coder-plus,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-coder-plus.
OpenAI,OpenAI: GPT-5 Codex,2025-09-23,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5-codex,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5-codex.
Google DeepMind,gemini 2.5 flash native audio preview 09 2025,2025-09-23,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
DeepSeek,DeepSeek: DeepSeek V3.1 Terminus,2025-09-22,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/deepseek/deepseek-v3.1-terminus,OpenRouter models API auto-detected. canonical_slug=deepseek/deepseek-v3.1-terminus.
xAI,xAI: Grok 4 Fast,2025-09-19,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/x-ai/grok-4-fast,OpenRouter models API auto-detected. canonical_slug=x-ai/grok-4-fast.
Alibaba,Tongyi DeepResearch 30B A3B,2025-09-18,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/alibaba/tongyi-deepresearch-30b-a3b,OpenRouter models API auto-detected. canonical_slug=alibaba/tongyi-deepresearch-30b-a3b.
Alibaba,Qwen: Qwen3 Coder Flash,2025-09-17,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-coder-flash,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-coder-flash.
Google DeepMind,embedding 001,2025-09-16,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,embedding gecko 001,2025-09-16,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini embedding exp 03 07,2025-09-16,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Google DeepMind,gemini embedding exp,2025-09-16,N/A,N/A,N/A,N/A,N/A,N/A,closed,retired,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
Alibaba,Qwen: Qwen3 Next 80B A3B Thinking,2025-09-11,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-next-80b-a3b-thinking,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-next-80b-a3b-thinking-2509.
Alibaba,Qwen: Qwen3 Next 80B A3B Instruct (free),2025-09-11,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-next-80b-a3b-instruct:free,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-next-80b-a3b-instruct-2509.
Alibaba,Qwen: Qwen3 Next 80B A3B Instruct,2025-09-11,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-next-80b-a3b-instruct,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-next-80b-a3b-instruct-2509.
Alibaba,Qwen: Qwen Plus 0728 (thinking),2025-09-08,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen-plus-2025-07-28:thinking,OpenRouter models API auto-detected. canonical_slug=qwen/qwen-plus-2025-07-28.
Alibaba,Qwen: Qwen Plus 0728,2025-09-08,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen-plus-2025-07-28,OpenRouter models API auto-detected. canonical_slug=qwen/qwen-plus-2025-07-28.
NVIDIA,NVIDIA: Nemotron Nano 9B V2 (free),2025-09-05,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/nvidia/nemotron-nano-9b-v2:free,OpenRouter models API auto-detected. canonical_slug=nvidia/nemotron-nano-9b-v2.
NVIDIA,NVIDIA: Nemotron Nano 9B V2,2025-09-05,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/nvidia/nemotron-nano-9b-v2,OpenRouter models API auto-detected. canonical_slug=nvidia/nemotron-nano-9b-v2.
Moonshot AI,MoonshotAI: Kimi K2 0905,2025-09-04,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/moonshotai/kimi-k2-0905,OpenRouter models API auto-detected. canonical_slug=moonshotai/kimi-k2-0905.
Alibaba,Qwen: Qwen3 30B A3B Thinking 2507,2025-08-28,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-30b-a3b-thinking-2507,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-30b-a3b-thinking-2507.
xAI,xAI: Grok Code Fast 1,2025-08-26,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/x-ai/grok-code-fast-1,OpenRouter models API auto-detected. canonical_slug=x-ai/grok-code-fast-1.
DeepSeek,DeepSeek: DeepSeek V3.1,2025-08-21,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/deepseek/deepseek-chat-v3.1,OpenRouter models API auto-detected. canonical_slug=deepseek/deepseek-chat-v3.1.
Google DeepMind,gemini 2.0 flash,2025-08-18,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://ai.google.dev/gemini-api/docs/changelog,Google Gemini API changelog extraction.
OpenAI,OpenAI: GPT-4o Audio,2025-08-15,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-4o-audio-preview,OpenRouter models API auto-detected. canonical_slug=openai/gpt-4o-audio-preview.
Mistral AI,Mistral: Mistral Medium 3.1,2025-08-13,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/mistralai/mistral-medium-3.1,OpenRouter models API auto-detected. canonical_slug=mistralai/mistral-medium-3.1.
Z Ai,Z.ai: GLM 4.5V,2025-08-11,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/z-ai/glm-4.5v,OpenRouter models API auto-detected. canonical_slug=z-ai/glm-4.5v.
OpenAI,OpenAI: GPT-5 Chat,2025-08-07,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5-chat,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5-chat-2025-08-07.
OpenAI,OpenAI: GPT-5,2025-08-07,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5-2025-08-07.
OpenAI,OpenAI: GPT-5 Mini,2025-08-07,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5-mini,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5-mini-2025-08-07.
OpenAI,OpenAI: GPT-5 Nano,2025-08-07,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-5-nano,OpenRouter models API auto-detected. canonical_slug=openai/gpt-5-nano-2025-08-07.
OpenAI,OpenAI: gpt-oss-120b (free),2025-08-05,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-oss-120b:free,OpenRouter models API auto-detected. canonical_slug=openai/gpt-oss-120b.
OpenAI,OpenAI: gpt-oss-120b,2025-08-05,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-oss-120b,OpenRouter models API auto-detected. canonical_slug=openai/gpt-oss-120b.
OpenAI,OpenAI: gpt-oss-20b (free),2025-08-05,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-oss-20b:free,OpenRouter models API auto-detected. canonical_slug=openai/gpt-oss-20b.
OpenAI,OpenAI: gpt-oss-20b,2025-08-05,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/openai/gpt-oss-20b,OpenRouter models API auto-detected. canonical_slug=openai/gpt-oss-20b.
Anthropic,Anthropic: Claude Opus 4.1,2025-08-05,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/anthropic/claude-opus-4.1,OpenRouter models API auto-detected. canonical_slug=anthropic/claude-4.1-opus-20250805.
Anthropic,claude opus 4 1,2025-08-05,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://platform.claude.com/docs/en/release-notes/api,Anthropic API release notes extraction.
Mistral AI,Mistral: Codestral 2508,2025-08-01,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/mistralai/codestral-2508,OpenRouter models API auto-detected. canonical_slug=mistralai/codestral-2508.
Alibaba,Qwen: Qwen3 Coder 30B A3B Instruct,2025-07-31,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-coder-30b-a3b-instruct,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-coder-30b-a3b-instruct.
Alibaba,Qwen: Qwen3 30B A3B Instruct 2507,2025-07-29,N/A,N/A,N/A,N/A,N/A,N/A,open,active,https://openrouter.ai/qwen/qwen3-30b-a3b-instruct-2507,OpenRouter models API auto-detected. canonical_slug=qwen/qwen3-30b-a3b-instruct-2507.
Z Ai,Z.ai: GLM 4.5,2025-07-25,N/A,N/A,N/A,N/A,N/A,N/A,closed,active,https://openrouter.ai/z-ai/glm-4.5,OpenRouter models API auto-detected. canonical_slug=z-ai/glm-4.5.
